,BHK,Rent,Size,Area_Type,City,Furnishing_Status,Tenant_Preferred,Bathroom,Point_Contact,Floor_Number,Total_Floor
2271,2,0.0025151480507602606,0.11138923654568209,1,0,1,1,1,2,1,1
2272,2,0.0036583971647421976,0.061326658322903634,2,0,1,1,2,2,0,3
2273,1,0.0016577112152738082,0.07384230287859823,2,0,2,1,1,2,2,3
2274,3,0.016805761975534468,0.2127659574468085,1,0,2,1,3,0,6,18
2275,1,0.0013718989367783238,0.07384230287859823,2,0,2,0,1,2,3,4
2276,3,0.004515834000228649,0.13642052565707133,1,0,1,1,2,2,1,3
2277,2,0.003944209443237681,0.11389236545682101,2,0,1,1,2,2,4,4
2278,1,0.002000685949468389,0.09261576971214017,2,0,1,1,1,2,2,4
2279,1,0.0020864296330170345,0.03629536921151439,2,0,1,1,1,2,2,3
2280,3,0.005373270835715102,0.2065081351689612,1,0,1,1,2,2,1,3
2281,1,0.0019435234937692921,0.04881101376720901,2,0,1,1,1,2,2,3
2282,2,0.005373270835715102,0.03629536921151439,2,0,1,1,1,2,1,3
2283,1,0.0029438664685034867,0.03629536921151439,1,0,2,0,1,2,1,2
2284,3,0.008231393620669943,0.24906132665832292,1,0,0,1,2,2,3,3
2285,3,0.00594489539270607,0.14893617021276595,1,0,1,0,3,2,4,4
2286,1,0.001514805076026066,0.03629536921151439,2,0,1,1,1,2,2,3
2287,1,0.001514805076026066,0.08635794743429286,2,0,2,1,1,2,0,1
2288,2,0.004230021721733165,0.10513141426783477,2,0,1,1,3,2,0,2
2289,1,0.006516519949697038,0.08635794743429286,1,0,0,1,1,0,7,7
2290,1,0.003944209443237681,0.05569461827284105,1,0,1,1,1,0,2,4
2291,2,0.004801646278724134,0.12390488110137672,1,0,1,1,2,2,0,4
2292,1,0.0020864296330170345,0.07384230287859823,2,0,1,1,1,2,1,2
2293,1,0.0008002743797873556,0.030037546933667086,2,0,2,1,1,2,0,2
2294,1,0.0010860866582828397,0.04881101376720901,2,0,2,1,1,2,1,2
2295,2,0.00594489539270607,0.14893617021276595,1,0,1,1,2,0,3,5
2296,1,0.003086772607751229,0.061326658322903634,1,0,1,0,1,2,2,5
2297,1,0.0022293357722647767,0.0425531914893617,2,0,2,1,1,2,2,3
2298,2,0.00180061735452155,0.13642052565707133,2,0,1,1,2,2,0,3
2299,2,0.008231393620669943,0.20525657071339173,2,0,2,1,3,2,2,3
2300,4,0.0036583971647421976,0.12390488110137672,2,0,1,1,2,2,0,4
2301,2,0.0023007888418886476,0.061326658322903634,2,0,1,1,1,2,2,3
2302,1,0.0033725848862467133,0.08635794743429286,2,0,1,1,2,2,1,5
2303,2,0.003086772607751229,0.14893617021276595,2,0,2,1,2,2,0,5
2304,1,0.003086772607751229,0.07384230287859823,2,0,2,1,1,2,1,2
2305,2,0.0025151480507602606,0.11451814768460575,2,0,2,1,2,2,2,5
2306,3,0.016805761975534468,0.29912390488110135,1,0,1,0,3,0,0,8
2307,3,0.009660455013147363,0.18648310387984982,1,0,1,1,3,0,1,9
2308,2,0.003086772607751229,0.07384230287859823,2,0,2,1,2,2,0,4
2309,1,0.0036583971647421976,0.05319148936170213,1,0,1,1,1,0,3,5
2310,1,0.0019435234937692921,0.08010012515644555,1,0,1,1,1,2,0,1
2311,2,0.002800960329255745,0.08635794743429286,1,0,1,1,2,2,0,2
2312,2,0.005373270835715102,0.11013767209011263,1,0,1,1,2,0,5,12
2313,1,0.003229678746998971,0.07384230287859823,2,0,0,1,1,2,3,4
2314,2,0.009660455013147363,0.15519399249061328,1,0,1,1,2,0,3,4
2315,3,0.007088144506688007,0.16770963704630787,1,0,1,1,2,0,2,5
2316,3,0.023951068937921573,0.3241551939924906,1,0,1,2,4,0,8,18
2317,1,0.0036583971647421976,0.053817271589486855,1,0,1,1,1,0,2,5
2318,2,0.00594489539270607,0.14267834793491865,1,0,1,1,2,2,1,4
2319,1,0.0016577112152738082,0.055068836045056316,2,0,1,1,1,2,2,4
2320,2,0.004230021721733165,0.14267834793491865,2,0,0,1,2,2,3,5
2321,2,0.002800960329255745,0.07384230287859823,1,0,2,0,1,2,2,5
2322,2,0.005373270835715102,0.12140175219023779,1,0,1,2,2,0,4,12
2323,3,0.016805761975534468,0.23028785982478098,1,0,0,1,3,2,3,3
2324,2,0.0010860866582828397,0.0769712140175219,1,0,1,1,2,2,1,3
2325,1,0.0008002743797873556,0.011264080100125157,2,0,1,1,2,2,2,3
2326,2,0.003944209443237681,0.14893617021276595,1,0,1,1,1,2,1,1
2327,3,0.004801646278724134,0.14893617021276595,1,0,1,1,2,2,0,4
2328,2,0.003086772607751229,0.13391739674593242,1,0,1,0,1,2,1,2
2329,1,0.0020864296330170345,0.08635794743429286,2,0,1,1,1,2,1,3
2330,2,0.002800960329255745,0.09887359198998748,2,0,2,1,2,2,0,1
2331,3,0.011661140962615753,0.23404255319148937,2,0,1,2,2,2,14,14
2332,2,0.0068023322281925225,0.1620775969962453,2,0,1,1,2,2,1,8
2333,1,0.0020864296330170345,0.07384230287859823,2,0,1,1,1,2,3,5
2334,2,0.003229678746998971,0.1176470588235294,2,0,1,1,2,2,2,8
2335,2,0.004801646278724134,0.1474342928660826,2,0,2,1,2,2,0,4
2336,1,0.0013718989367783238,0.061326658322903634,2,0,2,1,1,2,2,3
2337,2,0.0022293357722647767,0.10826032540675844,2,0,1,1,2,2,0,1
2338,3,0.015090888304561562,0.2615769712140175,1,0,2,0,3,0,3,4
2339,3,0.00594489539270607,0.14893617021276595,2,0,0,1,2,2,2,4
2340,3,0.03395449868526351,0.2978723404255319,2,0,1,1,3,2,3,17
2341,1,0.0016577112152738082,0.07384230287859823,2,0,1,1,1,2,1,3
2342,2,0.007659769063678976,0.14267834793491865,1,0,1,2,2,0,1,2
2343,3,0.015376700583057045,0.22252816020025032,1,0,1,2,3,0,0,1
2344,2,0.005087458557219617,0.15519399249061328,2,0,1,1,2,2,3,3
2345,1,0.002800960329255745,0.07384230287859823,1,0,1,1,1,0,4,5
2346,3,0.004801646278724134,0.19899874843554444,2,0,1,1,2,2,2,4
2347,3,0.01966388476048931,0.18898623279098872,1,0,1,1,4,0,23,25
2348,1,0.003086772607751229,0.06758448060075092,1,0,1,0,1,0,1,3
2349,2,0.004801646278724134,0.13642052565707133,2,0,1,1,2,2,2,4
2350,2,0.008231393620669943,0.13642052565707133,1,0,1,1,2,0,2,5
2351,2,0.0025151480507602606,0.13642052565707133,2,0,1,1,2,2,0,3
2352,1,0.0013718989367783238,0.04881101376720901,2,0,2,1,1,2,1,3
2353,1,0.0009431805190350977,0.03629536921151439,2,0,1,1,1,2,3,3
2354,1,0.0019435234937692921,0.061326658322903634,2,0,1,1,1,2,0,3
2355,2,0.005373270835715102,0.13642052565707133,1,0,0,0,2,0,3,4
2356,2,0.004658740139476391,0.12390488110137672,1,0,2,2,2,2,1,3
2357,2,0.00594489539270607,0.10513141426783477,2,0,1,1,2,2,0,4
2358,2,0.004515834000228649,0.12640801001251564,2,0,1,1,2,2,2,5
2359,2,0.00594489539270607,0.15519399249061328,2,0,2,0,2,2,1,1
2360,3,0.006516519949697038,0.1739674593241552,2,0,1,1,3,2,2,4
2361,1,0.003086772607751229,0.07384230287859823,2,0,2,1,1,2,1,3
2362,1,0.0009431805190350977,0.023779724655819776,2,0,2,1,1,2,4,5
2363,1,0.0010860866582828397,0.03629536921151439,2,0,2,1,1,2,0,3
2364,1,0.0013718989367783238,0.04881101376720901,2,0,0,1,1,2,1,3
2365,1,0.002800960329255745,0.055068836045056316,2,0,1,1,1,2,3,4
2366,2,0.005373270835715102,0.14643304130162704,2,0,1,1,2,2,1,4
2367,3,0.009660455013147363,0.18147684605757197,1,0,2,0,3,0,6,12
2368,3,0.006516519949697038,0.18197747183979976,1,0,1,1,3,2,2,5
2369,2,0.0025151480507602606,0.08635794743429286,1,0,1,0,2,2,-2,3
2370,2,0.004230021721733165,0.08385481852315393,1,0,1,1,2,2,1,10
2371,3,0.028238253115353835,0.3429286608260325,1,0,1,0,4,0,5,9
2372,2,0.0036583971647421976,0.09887359198998748,2,0,1,1,1,2,0,2
2373,2,0.00180061735452155,0.07384230287859823,1,0,2,0,1,2,3,4
2374,3,0.004230021721733165,0.14893617021276595,1,0,2,0,3,2,1,4
2375,4,0.01823482336801189,0.3992490613266583,1,0,1,1,3,0,18,19
2376,2,0.004801646278724134,0.22403003754693365,2,0,1,1,2,2,1,3
2377,1,0.0019435234937692921,0.061326658322903634,2,0,0,1,1,2,2,2
2378,2,0.002800960329255745,0.14893617021276595,2,0,2,1,2,2,0,2
2379,1,0.0019435234937692921,0.09261576971214017,2,0,2,1,1,2,1,3
2380,1,0.0033725848862467133,0.08635794743429286,2,0,1,1,2,2,1,5
2381,2,0.008231393620669943,0.12390488110137672,1,0,2,0,2,0,12,23
2382,2,0.0036583971647421976,0.09887359198998748,2,2,1,1,2,2,1,3
2383,1,0.005373270835715102,0.023779724655819776,2,2,0,0,1,2,0,2
2384,3,0.022522007545444152,0.22403003754693365,1,2,1,1,3,2,1,3
2385,1,0.0023722419115125184,0.04881101376720901,1,2,2,1,1,0,2,4
2386,3,0.0036583971647421976,0.07384230287859823,1,2,2,0,3,0,2,4
2387,3,0.01823482336801189,0.1927409261576971,1,2,1,0,3,0,1,3
2388,2,0.0049445524179718755,0.08010012515644555,1,2,2,0,2,2,2,4
2389,2,0.011089516405624784,0.10513141426783477,1,2,2,1,2,0,2,4
2390,4,0.025380130330398994,0.24906132665832292,1,2,2,0,4,0,0,4
2391,1,0.0006573682405396136,0.02127659574468085,2,2,2,1,1,2,0,2
2392,3,0.0068023322281925225,0.016270337922403004,1,2,1,0,2,0,0,3
2393,1,0.0022293357722647767,0.055068836045056316,1,2,1,1,1,2,1,4
2394,3,0.025380130330398994,0.311639549436796,1,2,1,1,3,0,1,3
2395,1,0.00594489539270607,0.08886107634543178,1,2,2,1,1,2,3,3
2396,2,0.003086772607751229,0.04881101376720901,1,2,2,0,1,0,2,4
2397,2,0.002800960329255745,0.055068836045056316,1,2,2,0,1,2,1,4
2398,1,0.005373270835715102,0.030037546933667086,1,2,1,1,1,2,1,1
2399,4,0.0739682176746313,0.3742177722152691,2,2,1,1,5,0,4,4
2400,2,0.002800960329255745,0.06758448060075092,1,2,2,0,2,0,3,5
2401,2,0.0025151480507602606,0.055068836045056316,1,2,2,1,1,2,3,4
2402,3,0.016805761975534468,0.311639549436796,1,2,2,0,3,0,2,3
2403,4,0.09969132273922487,0.09887359198998748,2,2,2,1,4,0,1,4
2404,2,0.004230021721733165,0.011264080100125157,2,2,2,0,2,2,3,3
2405,1,0.004230021721733165,0.04881101376720901,1,2,0,0,1,2,2,3
2406,2,0.003086772607751229,0.09261576971214017,1,2,1,0,2,2,1,3
2407,1,0.0019435234937692921,0.04881101376720901,1,2,1,1,1,0,1,4
2408,3,0.0036583971647421976,0.13642052565707133,1,2,1,1,2,0,0,3
2409,1,0.003915628215388133,0.055068836045056316,1,2,0,1,1,2,0,5
2410,2,0.003944209443237681,0.10513141426783477,1,2,2,1,2,2,3,3
2411,3,0.0025151480507602606,0.07384230287859823,1,2,1,1,1,0,3,4
2412,2,0.011089516405624784,0.09261576971214017,1,2,2,1,2,0,1,4
2413,1,0.0022293357722647767,0.061326658322903634,1,2,1,0,1,0,1,4
2414,1,0.0016577112152738082,0.0425531914893617,1,2,1,1,1,0,2,4
2415,2,0.003515491025494455,0.076720901126408,1,2,0,1,1,2,2,3
2416,3,0.026809191722876415,0.29912390488110135,1,2,1,0,3,0,3,4
2417,1,0.005373270835715102,0.008135168961201502,1,2,2,1,1,0,2,4
2418,2,0.00180061735452155,0.055068836045056316,1,2,1,1,1,2,1,5
2419,2,0.0022293357722647767,0.05444305381727159,1,2,2,1,2,2,4,4
2420,3,0.022522007545444152,0.03629536921151439,1,2,0,0,3,0,1,3
2421,3,0.013947639190579626,0.20775969962453067,2,2,1,1,3,2,3,4
2422,1,0.0033725848862467133,0.06758448060075092,1,2,1,0,1,0,1,4
2423,1,0.003086772607751229,0.0425531914893617,1,2,1,0,1,0,4,4
2424,2,0.004230021721733165,0.08010012515644555,1,2,1,1,2,0,2,4
2425,2,0.0033725848862467133,0.007509386733416771,2,2,1,1,1,2,1,3
2426,2,0.007945581342174459,0.011264080100125157,1,2,1,1,2,2,1,3
2427,3,0.004801646278724134,0.09887359198998748,2,2,2,1,1,2,2,3
2428,2,0.0020864296330170345,0.006257822277847309,2,2,2,1,1,2,2,2
2429,3,0.00737395678518349,0.24906132665832292,1,2,1,1,2,2,1,3
2430,2,0.004801646278724134,0.07384230287859823,1,2,2,1,2,2,1,4
2431,1,0.0029438664685034867,0.055068836045056316,1,2,1,0,1,2,3,4
2432,2,0.022522007545444152,0.2740926157697121,1,2,2,0,3,0,1,4
2433,2,0.004087115582485423,0.07384230287859823,1,2,2,0,2,2,1,4
2434,4,0.015376700583057045,0.24906132665832292,1,2,1,1,3,0,2,4
2435,2,0.005373270835715102,0.09887359198998748,2,2,1,1,2,2,3,4
2436,3,0.009660455013147363,0.02002503128911139,1,2,2,1,2,0,4,4
2437,2,0.010517891848633816,0.017521902377972465,1,2,2,1,2,0,0,4
2438,2,0.004230021721733165,0.08010012515644555,1,2,2,1,2,2,3,4
2439,3,0.013947639190579626,0.15519399249061328,1,2,1,1,3,0,2,4
2440,1,0.0023722419115125184,0.07384230287859823,2,2,1,1,2,2,2,4
2441,4,0.025380130330398994,0.2615769712140175,1,2,1,1,4,0,3,3
2442,1,0.0025151480507602606,0.055068836045056316,2,2,2,0,1,2,3,4
2443,2,0.0068023322281925225,0.011264080100125157,1,2,2,0,2,2,2,4
2444,1,0.008231393620669943,0.08010012515644555,2,2,0,1,1,2,3,4
2445,2,0.003086772607751229,0.004755944931163955,2,2,2,1,2,2,1,3
2446,2,0.004372927860980907,0.06758448060075092,1,2,1,1,2,2,4,4
2447,1,0.0009431805190350977,0.028785982478097622,2,2,2,1,1,2,1,2
2448,2,0.008231393620669943,0.08635794743429286,1,2,1,0,2,2,3,3
2449,1,0.003086772607751229,0.004755944931163955,2,2,1,1,1,2,1,2
2450,2,0.006230707671201554,0.011264080100125157,2,2,2,1,2,2,0,3
2451,3,0.01966388476048931,0.23667083854818521,2,2,1,1,3,2,9,11
2452,1,0.0012289927975305819,0.0050062578222778474,1,2,2,1,1,2,1,4
2453,3,0.009660455013147363,0.16145181476846057,1,2,1,0,3,0,3,4
2454,2,0.0022293357722647767,0.016896120150187734,2,2,2,1,2,2,1,3
2455,2,0.00594489539270607,0.09887359198998748,1,2,2,1,3,0,2,3
2456,3,0.009660455013147363,0.13642052565707133,2,2,1,1,4,2,1,3
2457,1,0.003086772607751229,0.055068836045056316,2,2,1,1,1,2,2,2
2458,2,0.0013718989367783238,0.03629536921151439,1,2,2,1,1,2,3,4
2459,2,0.00594489539270607,0.12891113892365458,1,2,1,0,3,2,1,2
2460,1,0.0010860866582828397,0.001877346683354193,1,2,2,1,1,2,2,5
2461,2,0.005516176974962843,0.11138923654568209,2,2,1,1,2,2,0,9
2462,2,0.00180061735452155,0.13642052565707133,2,2,2,1,1,2,3,4
2463,2,0.0012289927975305819,0.04630788485607008,2,2,2,1,2,2,1,1
2464,3,0.0068023322281925225,0.055068836045056316,1,2,1,0,2,2,2,2
2465,1,0.0033725848862467133,0.06758448060075092,1,2,1,0,1,0,3,4
2466,1,0.0010860866582828397,0.02127659574468085,2,2,1,1,1,2,0,3
2467,3,0.011089516405624784,0.20525657071339173,1,2,1,1,2,2,1,3
2468,1,0.003229678746998971,0.030037546933667086,2,2,0,1,1,2,1,5
2469,1,0.0013718989367783238,0.04881101376720901,1,2,2,1,1,2,0,5
2470,2,0.004087115582485423,0.11138923654568209,1,2,1,1,2,0,0,3
2471,3,0.02109294615296673,0.23654568210262827,2,2,0,1,3,2,2,3
2472,3,0.009946267291642849,0.11038798498122653,1,2,2,1,2,2,2,4
2473,1,0.0033725848862467133,0.04881101376720901,1,2,1,0,1,0,0,4
2474,3,0.012518577798102205,0.011264080100125157,1,2,2,0,2,2,1,2
2475,2,0.00022864982279638732,0.006257822277847309,2,2,2,1,1,2,1,1
2476,2,0.007659769063678976,0.008760951188986232,2,2,1,1,2,2,1,5
2477,2,0.0022293357722647767,0.055068836045056316,1,2,1,1,1,0,2,4
2478,1,0.003086772607751229,0.06382978723404255,1,2,1,1,1,2,3,4
2479,1,0.0033725848862467133,0.0425531914893617,2,2,0,1,1,2,1,5
2480,2,0.002800960329255745,0.07384230287859823,1,2,1,0,2,2,2,3
2481,3,0.009660455013147363,0.1176470588235294,1,2,0,0,2,0,1,4
2482,2,0.0025151480507602606,0.055068836045056316,1,2,1,1,1,0,1,4
2483,1,0.005373270835715102,0.055068836045056316,1,2,1,0,1,0,1,4
2484,2,0.0068023322281925225,0.10513141426783477,1,2,1,0,2,0,2,4
2485,1,0.0019435234937692921,0.023779724655819776,1,2,2,0,1,0,3,4
2486,4,0.04252886704012804,0.3742177722152691,1,2,1,1,4,0,1,4
2487,3,0.009946267291642849,0.18648310387984982,1,2,1,1,3,2,2,3
2488,2,0.003086772607751229,0.08635794743429286,2,2,2,1,2,2,0,4
2489,1,0.0020864296330170345,0.065081351689612,2,2,2,1,1,2,0,3
2490,3,0.004515834000228649,0.09887359198998748,1,2,2,0,2,0,2,4
2491,1,0.00180061735452155,0.004380475594493116,2,2,1,1,1,2,1,5
2492,1,0.004230021721733165,0.11138923654568209,2,2,0,1,1,2,3,4
2493,1,0.0022293357722647767,0.055068836045056316,2,2,2,1,1,2,1,4
2494,2,0.0019435234937692921,0.08010012515644555,2,2,2,1,1,2,1,4
2495,2,0.012518577798102205,0.11138923654568209,2,2,0,1,2,2,2,4
2496,2,0.00737395678518349,0.11138923654568209,1,2,0,1,2,2,4,4
2497,2,0.0036583971647421976,0.013767209011264079,2,2,1,1,2,2,1,4
2498,2,0.0036583971647421976,0.07384230287859823,1,2,2,0,2,0,2,4
2499,2,0.0036583971647421976,0.07571964956195243,1,2,2,1,2,2,2,4
2500,1,0.00180061735452155,0.026908635794743428,1,2,1,1,1,2,0,2
2501,1,0.0025151480507602606,0.09887359198998748,1,2,2,0,1,2,1,4
2502,1,0.0016577112152738082,0.04881101376720901,1,2,1,0,1,2,4,4
2503,1,0.0068023322281925225,0.09887359198998748,2,2,0,1,2,2,4,5
2504,2,0.0022293357722647767,0.006257822277847309,2,2,1,1,1,2,1,3
2505,3,0.00594489539270607,0.12390488110137672,2,2,2,1,2,2,1,24
2506,3,0.0025151480507602606,0.008135168961201502,2,2,2,1,1,2,4,5
2507,3,0.002800960329255745,0.09887359198998748,2,2,2,1,2,2,1,4
2508,1,0.003229678746998971,0.023779724655819776,2,2,0,1,1,2,3,3
2509,3,0.003944209443237681,0.09887359198998748,1,2,2,0,2,0,2,4
2510,2,0.009660455013147363,0.008760951188986232,2,2,2,1,2,2,1,3
2511,2,0.009660455013147363,0.11138923654568209,2,2,2,2,2,2,2,4
2512,2,0.014519263747570595,0.139549436795995,2,2,0,1,2,2,2,5
2513,3,0.003944209443237681,0.11138923654568209,2,2,2,1,2,2,3,4
2514,2,0.008803018177660911,0.13642052565707133,1,2,2,0,2,0,3,3
2515,1,0.0029438664685034867,0.04881101376720901,1,2,2,1,1,0,2,4
2516,3,0.012518577798102205,0.08798498122653316,1,2,0,1,3,2,1,1
2517,2,0.004230021721733165,0.08635794743429286,1,2,2,0,1,0,4,4
2518,2,0.005373270835715102,0.12390488110137672,1,2,1,1,2,2,2,3
2519,1,0.0016577112152738082,0.005506883604505632,2,2,1,1,1,2,3,5
2520,3,0.023951068937921573,0.023779724655819776,1,2,2,0,3,0,3,3
2521,1,0.003944209443237681,0.023779724655819776,2,2,0,1,1,2,4,4
2522,2,0.00594489539270607,0.09887359198998748,2,2,0,1,2,2,3,3
2523,2,0.008803018177660911,0.12390488110137672,2,2,2,1,2,2,1,3
2524,2,0.005373270835715102,0.061326658322903634,1,2,1,0,2,2,4,4
2525,1,0.009660455013147363,0.03629536921151439,2,2,1,1,1,2,3,5
2526,2,0.009660455013147363,0.11138923654568209,1,2,2,1,2,0,0,4
2527,3,0.01823482336801189,0.028785982478097622,1,2,2,1,3,0,1,4
2528,2,0.003944209443237681,0.08010012515644555,1,2,1,1,2,2,0,3
2529,3,0.003086772607751229,0.1176470588235294,1,2,1,0,2,2,3,5
2530,1,0.0019435234937692921,0.061326658322903634,2,2,1,1,1,2,0,3
2531,1,0.002800960329255745,0.061326658322903634,2,2,1,1,1,2,2,5
2532,2,0.003086772607751229,0.055068836045056316,2,2,1,1,2,2,4,4
2533,4,0.039670744255173196,0.34918648310387984,1,2,1,1,4,0,0,4
2534,2,0.006516519949697038,0.017521902377972465,2,2,1,1,1,2,1,2
2535,1,0.005373270835715102,0.04881101376720901,1,2,0,1,1,0,3,4
2536,3,0.004230021721733165,0.011264080100125157,2,2,0,1,2,2,3,4
2537,1,0.003944209443237681,0.04881101376720901,1,2,1,1,1,0,3,4
2538,2,0.007802675202926717,0.11138923654568209,1,2,1,1,2,0,0,4
2539,3,0.008231393620669943,0.16770963704630787,2,2,1,2,3,2,1,7
2540,1,0.004230021721733165,0.061326658322903634,2,2,1,1,1,2,1,4
2541,3,0.022522007545444152,0.21151439299123903,1,2,0,0,3,0,1,4
2542,1,0.002800960329255745,0.04881101376720901,1,2,2,1,1,0,2,4
2543,2,0.005659083114210586,0.012515644555694618,2,2,1,1,1,2,2,3
2544,3,0.002658054190008003,0.14893617021276595,2,2,1,1,2,2,1,4
2545,2,0.003944209443237681,0.0050062578222778474,1,2,1,1,2,2,2,4
2546,3,0.004230021721733165,0.011264080100125157,2,2,1,1,2,0,2,3
2547,2,0.012518577798102205,0.12390488110137672,2,2,0,1,2,2,2,3
2548,1,0.0013718989367783238,0.006633291614518147,2,2,0,1,1,2,4,4
2549,3,0.011089516405624784,0.22403003754693365,2,2,1,1,2,2,0,3
2550,2,0.009946267291642849,0.17897371714643304,1,2,1,0,2,0,2,3
2551,2,0.003086772607751229,0.005632040050062578,2,2,2,1,2,2,0,4
2552,3,0.012518577798102205,0.18648310387984982,1,2,2,0,3,2,1,12
2553,2,0.005373270835715102,0.04881101376720901,2,2,2,1,1,2,3,3
2554,3,0.0025151480507602606,0.011264080100125157,1,2,0,1,2,2,1,4
2555,2,0.0010860866582828397,0.061326658322903634,2,2,2,1,1,2,1,3
2556,2,0.0019435234937692921,0.011264080100125157,2,2,2,1,2,2,0,3
2557,2,0.0033725848862467133,0.05569461827284105,2,2,2,1,1,2,1,4
2558,2,0.003944209443237681,0.008760951188986232,1,2,1,1,1,2,3,4
2559,2,0.00180061735452155,0.055068836045056316,2,2,2,1,1,2,0,2
2560,1,0.0013718989367783238,0.04881101376720901,2,2,2,1,1,2,0,1
2561,4,0.028238253115353835,0.03629536921151439,2,2,2,1,4,2,1,3
2562,2,0.003086772607751229,0.08635794743429286,2,2,1,1,2,2,2,3
2563,2,0.0025151480507602606,0.07384230287859823,2,2,1,1,2,2,4,5
2564,2,0.0025151480507602606,0.09887359198998748,2,2,1,1,2,2,2,3
2565,2,0.003086772607751229,0.1176470588235294,2,2,2,1,2,2,2,3
2566,2,0.003944209443237681,0.055068836045056316,2,2,1,1,1,2,4,4
2567,1,0.0025151480507602606,0.055068836045056316,1,2,2,1,1,2,1,3
2568,2,0.003086772607751229,0.007259073842302879,2,2,2,1,1,2,3,5
2569,2,0.0038013033039899394,0.10513141426783477,1,2,2,1,2,0,2,4
2570,2,0.0049445524179718755,0.12390488110137672,2,2,1,1,2,2,3,4
2571,1,0.006516519949697038,0.07384230287859823,1,2,0,0,1,0,4,4
2572,2,0.002800960329255745,0.00688360450563204,2,2,2,1,1,2,0,4
2573,3,0.014519263747570595,0.21151439299123903,1,2,1,0,3,0,1,1
2574,3,0.01966388476048931,0.22403003754693365,1,2,1,1,3,0,0,4
2575,2,0.003086772607751229,0.12390488110137672,2,2,1,1,1,2,3,4
2576,2,0.00594489539270607,0.11138923654568209,1,2,1,0,2,0,2,4
2577,4,0.05681948096490225,0.28660826032540676,2,2,1,1,4,2,1,1
2578,2,0.005373270835715102,0.008135168961201502,2,2,2,1,2,2,1,3
2579,3,0.012518577798102205,0.023779724655819776,1,2,1,0,3,0,1,4
2580,1,0.0019435234937692921,0.023779724655819776,1,2,2,0,1,0,2,4
2581,1,0.0019435234937692921,0.023779724655819776,1,2,2,0,1,0,2,4
2582,2,0.0023722419115125184,0.055068836045056316,1,2,1,1,1,0,3,4
2583,2,0.0068023322281925225,0.09261576971214017,1,2,0,0,2,0,1,4
2584,2,0.003086772607751229,0.04881101376720901,1,2,2,0,1,0,1,4
2585,2,0.006516519949697038,0.009261576971214016,1,2,1,0,2,0,1,4
2586,2,0.00737395678518349,0.010012515644555693,2,2,2,1,2,2,2,3
2587,2,0.004801646278724134,0.010012515644555693,2,2,1,1,2,2,2,4
2588,2,0.004515834000228649,0.061326658322903634,2,2,1,1,2,2,1,3
2589,2,0.003944209443237681,0.008135168961201502,2,2,2,1,2,2,4,5
2590,1,0.0033725848862467133,0.06282853566958697,1,2,0,1,1,0,1,3
2591,3,0.01966388476048931,0.18648310387984982,1,2,1,0,3,0,1,3
2592,1,0.0036583971647421976,0.054568210262828536,2,2,2,1,1,2,2,4
2593,3,0.008803018177660911,0.13642052565707133,2,2,1,1,2,2,4,5
2594,1,0.0008002743797873556,0.014392991239048813,2,2,2,1,1,2,1,2
2595,3,0.028238253115353835,0.22403003754693365,2,2,0,1,3,2,3,5
2596,3,0.005373270835715102,0.16145181476846057,2,2,2,1,2,0,1,4
2597,3,0.008231393620669943,0.24906132665832292,2,2,1,2,2,2,7,10
2598,2,0.04252886704012804,0.14893617021276595,1,2,0,0,2,2,2,3
2599,3,0.00523036469646736,0.014392991239048813,2,2,2,0,2,2,1,4
2600,2,0.004801646278724134,0.09011264080100125,1,2,2,1,2,0,2,3
2601,2,0.0068023322281925225,0.018773466833541926,1,2,1,1,2,2,3,3
2602,2,0.004801646278724134,0.12390488110137672,2,2,2,1,2,2,0,2
2603,1,0.0025151480507602606,0.055068836045056316,2,2,0,1,1,2,1,5
2604,2,0.003086772607751229,0.008135168961201502,2,2,0,1,2,2,2,4
2605,3,0.0068023322281925225,0.24906132665832292,2,2,1,0,3,0,1,3
2606,4,0.011089516405624784,0.29912390488110135,2,2,2,0,3,0,4,4
2607,2,0.008231393620669943,0.22403003754693365,2,2,1,0,2,0,0,2
2608,3,0.007945581342174459,0.22403003754693365,2,2,2,2,3,0,0,3
2609,3,0.009660455013147363,0.2740926157697121,2,2,2,1,3,0,2,4
2610,3,0.005659083114210586,0.2740926157697121,1,2,1,1,2,0,0,2
2611,3,0.008517205899165428,0.11138923654568209,1,2,1,1,2,0,3,4
2612,2,0.0019435234937692921,0.008135168961201502,2,2,2,1,1,2,2,4
2613,2,0.004087115582485423,0.008135168961201502,2,2,1,1,2,2,2,4
2614,3,0.008803018177660911,0.22403003754693365,1,2,1,1,3,0,3,4
2615,3,0.008231393620669943,0.018773466833541926,1,2,1,1,3,0,2,4
2616,4,0.011661140962615753,0.3366708385481852,1,2,1,0,4,0,2,4
2617,3,0.005516176974962843,0.13016270337922403,1,2,0,1,2,0,3,4
2618,3,0.016805761975534468,0.22403003754693365,2,2,0,1,3,2,2,3
2619,2,0.026809191722876415,0.3366708385481852,2,2,0,1,2,0,1,3
2620,1,0.004230021721733165,0.06120150187734668,1,2,1,2,1,2,2,3
2621,1,0.0020864296330170345,0.055068836045056316,1,2,2,0,1,0,3,4
2622,1,0.0036583971647421976,0.006257822277847309,2,2,2,1,1,2,3,4
2623,3,0.039670744255173196,0.2740926157697121,2,2,2,1,3,0,0,3
2624,2,0.0019435234937692921,0.015018773466833543,2,2,2,1,1,2,0,3
